fecha,currency,quarterly,yearly,ticker
2019-03-31,EUR,"{'totalRevenue': 82154000.0, 'costOfRevenue': 35577000.0, 'grossProfit': 46577000.0, 'totalOperatingExpenses': 39083000.0, 'researchDevelopment': 6914000.0, 'sellingGeneralAdministrative': 17690000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 74660000.0, 'operatingIncome': 7532000.0, 'interestIncome': 1000.0, 'totalOtherIncomeExpenseNet': -123000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 7409000.0, 'taxProvision': 512000.0, 'incomeTaxExpense': 512000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 6897000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 6897000.0, 'ebit': 7281000.0, 'dilutedWeightedAverageShares': 55.3828, 'netIncomeAfterTaxes': 6897000.0, 'netIncomeBeforeExtraordinaryItems': 6897000.0, 'dilutedNetIncome': 6897000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.12453324858981489, 'dilutedNormalizedEPS': 0.12453324858981489}",,ROVI.MC
2019-06-30,EUR,"{'totalRevenue': 95382000.0, 'costOfRevenue': 40481000.0, 'grossProfit': 54901000.0, 'totalOperatingExpenses': 44643000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 19063000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 85124000.0, 'operatingIncome': 10220000.0, 'interestIncome': 2000.0, 'totalOtherIncomeExpenseNet': -165000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 10055000.0, 'taxProvision': 791000.0, 'incomeTaxExpense': 791000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 9264000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 9264000.0, 'ebit': 10340000.0, 'dilutedWeightedAverageShares': 55.382, 'netIncomeAfterTaxes': 9264000.0, 'netIncomeBeforeExtraordinaryItems': 9264000.0, 'dilutedNetIncome': 9264000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.16727456574338231, 'dilutedNormalizedEPS': 0.16727456574338231}",,ROVI.MC
2019-09-30,EUR,"{'totalRevenue': 93247000.0, 'costOfRevenue': 38497000.0, 'grossProfit': 54750000.0, 'totalOperatingExpenses': 38256000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 17858000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 76753000.0, 'operatingIncome': 16358000.0, 'interestIncome': 2000.0, 'totalOtherIncomeExpenseNet': 523000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 16755000.0, 'taxProvision': 2234000.0, 'incomeTaxExpense': 2234000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 14521000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 14521000.0, 'ebit': 17073000.0, 'dilutedWeightedAverageShares': 55.382, 'netIncomeAfterTaxes': 14521000.0, 'netIncomeBeforeExtraordinaryItems': 14521000.0, 'dilutedNetIncome': 14521000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.26219710375212163, 'dilutedNormalizedEPS': 0.26219710375212163}",,ROVI.MC
2019-12-31,EUR,"{'totalRevenue': 110530000.0, 'costOfRevenue': 52051000.0, 'grossProfit': 58479000.0, 'totalOperatingExpenses': 49541000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 37609000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 101592000.0, 'operatingIncome': 8733000.0, 'interestIncome': 46000.0, 'totalOtherIncomeExpenseNet': -1072000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 7661000.0, 'taxProvision': -930000.0, 'incomeTaxExpense': -930000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 8591000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 8591000.0, 'ebit': 8003000.0, 'dilutedWeightedAverageShares': 55.382, 'netIncomeAfterTaxes': 8591000.0, 'netIncomeBeforeExtraordinaryItems': 8591000.0, 'dilutedNetIncome': 8591000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.1551226030118089, 'dilutedNormalizedEPS': 0.1551226030118089}","{'totalRevenue': 381313000.0, 'costOfRevenue': 166606000.0, 'grossProfit': 214707000.0, 'totalOperatingExpenses': 171523000.0, 'researchDevelopment': 29304000.0, 'sellingGeneralAdministrative': 19529000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 338129000.0, 'operatingIncome': 42843000.0, 'interestIncome': 51000.0, 'totalOtherIncomeExpenseNet': -963000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 41880000.0, 'taxProvision': 2607000.0, 'incomeTaxExpense': 2607000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 39273000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 39273000.0, 'ebit': 43002000.0, 'dilutedWeightedAverageShares': 55.382, 'netIncomeAfterTaxes': 39273000.0, 'netIncomeBeforeExtraordinaryItems': 39273000.0, 'dilutedNetIncome': 39273000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.7091293199956665, 'dilutedNormalizedEPS': 0.7091293199956665}",ROVI.MC
2020-03-31,EUR,"{'totalRevenue': 100964000.0, 'costOfRevenue': 46047000.0, 'grossProfit': 54917000.0, 'totalOperatingExpenses': 39820000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 85867000.0, 'operatingIncome': 15131000.0, 'interestIncome': 2000.0, 'totalOtherIncomeExpenseNet': 269000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 15400000.0, 'taxProvision': 1481000.0, 'incomeTaxExpense': 1481000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 13919000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 13919000.0, 'ebit': 14836000.0, 'dilutedWeightedAverageShares': 55.382, 'netIncomeAfterTaxes': 13919000.0, 'netIncomeBeforeExtraordinaryItems': 13919000.0, 'dilutedNetIncome': 13919000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.2513271460041169, 'dilutedNormalizedEPS': 0.2513271460041169}",,ROVI.MC
2020-06-30,EUR,"{'totalRevenue': 90165000.0, 'costOfRevenue': 33356000.0, 'grossProfit': 56809000.0, 'totalOperatingExpenses': 39015000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 72371000.0, 'operatingIncome': 17760000.0, 'interestIncome': 0.0, 'totalOtherIncomeExpenseNet': -319000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 17441000.0, 'taxProvision': 1767000.0, 'incomeTaxExpense': 1767000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 15674000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 15674000.0, 'ebit': 17886000.0, 'dilutedWeightedAverageShares': 55.3924, 'netIncomeAfterTaxes': 15674000.0, 'netIncomeBeforeExtraordinaryItems': 15674000.0, 'dilutedNetIncome': 15674000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.28296300575530214, 'dilutedNormalizedEPS': 0.28296300575530214}",,ROVI.MC
2020-09-30,EUR,"{'totalRevenue': 111014000.0, 'costOfRevenue': 48177000.0, 'grossProfit': 62837000.0, 'totalOperatingExpenses': 40420000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 18776000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 88597000.0, 'operatingIncome': 22385000.0, 'interestIncome': 1000.0, 'totalOtherIncomeExpenseNet': -963000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 21422000.0, 'taxProvision': 4190000.0, 'incomeTaxExpense': 4190000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 17232000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 17232000.0, 'ebit': 21432000.0, 'dilutedWeightedAverageShares': 55.3924, 'netIncomeAfterTaxes': 17232000.0, 'netIncomeBeforeExtraordinaryItems': 17232000.0, 'dilutedNetIncome': 17232000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.3110896079606588, 'dilutedNormalizedEPS': 0.3110896079606588}",,ROVI.MC
2020-12-31,EUR,"{'totalRevenue': 117818000.0, 'costOfRevenue': 51072000.0, 'grossProfit': 66746000.0, 'totalOperatingExpenses': 44625000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 34314000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 95697000.0, 'operatingIncome': 19406000.0, 'interestIncome': 1000.0, 'totalOtherIncomeExpenseNet': -1088000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 18318000.0, 'taxProvision': 4086000.0, 'incomeTaxExpense': 4086000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 14232000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 14232000.0, 'ebit': 18632000.0, 'dilutedWeightedAverageShares': 55.3924, 'netIncomeAfterTaxes': 14232000.0, 'netIncomeBeforeExtraordinaryItems': 14232000.0, 'dilutedNetIncome': 14232000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.2569305536499592, 'dilutedNormalizedEPS': 0.2569305536499592}","{'totalRevenue': 419961000.0, 'costOfRevenue': 178652000.0, 'grossProfit': 241309000.0, 'totalOperatingExpenses': 163880000.0, 'researchDevelopment': 23801000.0, 'sellingGeneralAdministrative': 11409000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 342532000.0, 'operatingIncome': 74682000.0, 'interestIncome': 4000.0, 'totalOtherIncomeExpenseNet': -2070000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 72581000.0, 'taxProvision': 11524000.0, 'incomeTaxExpense': 11524000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 61057000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 61057000.0, 'ebit': 73684000.0, 'dilutedWeightedAverageShares': 55.3924, 'netIncomeAfterTaxes': 61057000.0, 'netIncomeBeforeExtraordinaryItems': 61057000.0, 'dilutedNetIncome': 61057000.0, 'dilutedEPSExcludingExtraordinaryItems': 1.102263126349463, 'dilutedNormalizedEPS': 1.102263126349463}",ROVI.MC
2021-03-31,EUR,"{'totalRevenue': 130547000.0, 'costOfRevenue': 60750000.0, 'grossProfit': 69797000.0, 'totalOperatingExpenses': 40239000.0, 'researchDevelopment': 5800000.0, 'sellingGeneralAdministrative': 20120000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 100989000.0, 'operatingIncome': 29606000.0, 'interestIncome': 230000.0, 'totalOtherIncomeExpenseNet': -155000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 29451000.0, 'taxProvision': 5613000.0, 'incomeTaxExpense': 5613000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 23838000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 23838000.0, 'ebit': 29236000.0, 'dilutedWeightedAverageShares': 55.3924, 'netIncomeAfterTaxes': 23838000.0, 'netIncomeBeforeExtraordinaryItems': 23838000.0, 'dilutedNetIncome': 23838000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.43034784555281946, 'dilutedNormalizedEPS': 0.43034784555281946}",,ROVI.MC
2021-06-30,EUR,"{'totalRevenue': 159503000.0, 'costOfRevenue': 75548000.0, 'grossProfit': 83955000.0, 'totalOperatingExpenses': 50273000.0, 'researchDevelopment': 6087000.0, 'sellingGeneralAdministrative': 39443000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 125821000.0, 'operatingIncome': 33634000.0, 'interestIncome': 65000.0, 'totalOtherIncomeExpenseNet': 824000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 34458000.0, 'taxProvision': 7273000.0, 'incomeTaxExpense': 7273000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 27185000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 27185000.0, 'ebit': 34588000.0, 'dilutedWeightedAverageShares': 53.9092, 'netIncomeAfterTaxes': 27185000.0, 'netIncomeBeforeExtraordinaryItems': 27185000.0, 'dilutedNetIncome': 27185000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.5042738530714609, 'dilutedNormalizedEPS': 0.5042738530714609}",,ROVI.MC
2021-09-30,EUR,"{'totalRevenue': 173451000.0, 'costOfRevenue': 61432000.0, 'grossProfit': 112019000.0, 'totalOperatingExpenses': 52164000.0, 'researchDevelopment': 7213000.0, 'sellingGeneralAdministrative': 20931000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 113596000.0, 'operatingIncome': 60049000.0, 'interestIncome': 204000.0, 'totalOtherIncomeExpenseNet': 391000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 60440000.0, 'taxProvision': 12525000.0, 'incomeTaxExpense': 12525000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 47915000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 47915000.0, 'ebit': 60592000.0, 'dilutedWeightedAverageShares': 55.3723, 'netIncomeAfterTaxes': 47915000.0, 'netIncomeBeforeExtraordinaryItems': 47915000.0, 'dilutedNetIncome': 47915000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.8653243589303676, 'dilutedNormalizedEPS': 0.8653243589303676}",,ROVI.MC
2021-12-31,EUR,"{'totalRevenue': 185176000.0, 'costOfRevenue': 66125000.0, 'grossProfit': 119051000.0, 'totalOperatingExpenses': 60659000.0, 'researchDevelopment': 8300000.0, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 126784000.0, 'operatingIncome': 58285000.0, 'interestIncome': 2000.0, 'totalOtherIncomeExpenseNet': -6000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 58279000.0, 'taxProvision': 4140000.0, 'incomeTaxExpense': 4140000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 54139000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 54139000.0, 'ebit': 58524000.0, 'dilutedWeightedAverageShares': 53.9092, 'netIncomeAfterTaxes': 54139000.0, 'netIncomeBeforeExtraordinaryItems': 54139000.0, 'dilutedNetIncome': 54139000.0, 'dilutedEPSExcludingExtraordinaryItems': 1.004262723245754, 'dilutedNormalizedEPS': 1.004262723245754}","{'totalRevenue': 648677000.0, 'costOfRevenue': 263855000.0, 'grossProfit': 384822000.0, 'totalOperatingExpenses': 203335000.0, 'researchDevelopment': 27445000.0, 'sellingGeneralAdministrative': 12713000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 467190000.0, 'operatingIncome': 181574000.0, 'interestIncome': 68000.0, 'totalOtherIncomeExpenseNet': 1236000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 182628000.0, 'taxProvision': 29551000.0, 'incomeTaxExpense': 29551000.0, 'extraordinaryItems': None, 'minorityInterest': 0.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 153077000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 153077000.0, 'ebit': 183351000.0, 'dilutedWeightedAverageShares': 53.9092, 'netIncomeAfterTaxes': 153077000.0, 'netIncomeBeforeExtraordinaryItems': 153077000.0, 'dilutedNetIncome': 153077000.0, 'dilutedEPSExcludingExtraordinaryItems': 2.839533882899394, 'dilutedNormalizedEPS': 2.839533882899394}",ROVI.MC
2022-03-31,EUR,"{'totalRevenue': 205580000.0, 'costOfRevenue': 80895000.0, 'grossProfit': 124685000.0, 'totalOperatingExpenses': 56062000.0, 'researchDevelopment': 4800000.0, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 136957000.0, 'operatingIncome': 68706000.0, 'interestIncome': 2000.0, 'totalOtherIncomeExpenseNet': 220000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 68926000.0, 'taxProvision': 15878000.0, 'incomeTaxExpense': 15878000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 53048000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 53048000.0, 'ebit': 68035000.0, 'dilutedWeightedAverageShares': 53.9092, 'netIncomeAfterTaxes': 53048000.0, 'netIncomeBeforeExtraordinaryItems': 53048000.0, 'dilutedNetIncome': 53048000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.984024990168654, 'dilutedNormalizedEPS': 0.984024990168654}",,ROVI.MC
2022-06-30,EUR,"{'totalRevenue': 174819000.0, 'costOfRevenue': 73191000.0, 'grossProfit': 101628000.0, 'totalOperatingExpenses': 65890100.0, 'researchDevelopment': 5641000.0, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 139081100.0, 'operatingIncome': 35654000.0, 'interestIncome': 2000.0, 'totalOtherIncomeExpenseNet': 748000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 36402000.0, 'taxProvision': 8874000.0, 'incomeTaxExpense': 8874000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 27572000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 27572000.0, 'ebit': 36604000.0, 'dilutedWeightedAverageShares': 53.9092, 'netIncomeAfterTaxes': 27528000.0, 'netIncomeBeforeExtraordinaryItems': 27528000.0, 'dilutedNetIncome': 27572000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.5106364034339222, 'dilutedNormalizedEPS': 0.5114525906524303}",,ROVI.MC
2022-09-30,EUR,"{'totalRevenue': 195098000.0, 'costOfRevenue': 78309000.0, 'grossProfit': 116789000.0, 'totalOperatingExpenses': 64436900.0, 'researchDevelopment': 5759000.0, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 142745900.0, 'operatingIncome': 52470000.0, 'interestIncome': 0.0, 'totalOtherIncomeExpenseNet': 165000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 52635000.0, 'taxProvision': 11716000.0, 'incomeTaxExpense': 11716000.0, 'extraordinaryItems': None, 'minorityInterest': -35000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 40884000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 40884000.0, 'ebit': 52837000.0, 'dilutedWeightedAverageShares': 53.9092, 'netIncomeAfterTaxes': 40919000.0, 'netIncomeBeforeExtraordinaryItems': 40919000.0, 'dilutedNetIncome': 40884000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.7590355635030755, 'dilutedNormalizedEPS': 0.7583863236701713}",,ROVI.MC
2022-12-31,EUR,"{'totalRevenue': 242201000.0, 'costOfRevenue': 65690000.0, 'grossProfit': 176511000.0, 'totalOperatingExpenses': 77374000.0, 'researchDevelopment': 7700000.0, 'sellingGeneralAdministrative': 50761000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 143064000.0, 'operatingIncome': 99018000.0, 'interestIncome': 2000.0, 'totalOtherIncomeExpenseNet': 986000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 100004000.0, 'taxProvision': 21834000.0, 'incomeTaxExpense': 21834000.0, 'extraordinaryItems': None, 'minorityInterest': -5000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 78165000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 119049000.0, 'ebit': 100130000.0, 'dilutedWeightedAverageShares': 53.372, 'netIncomeAfterTaxes': 78170000.0, 'netIncomeBeforeExtraordinaryItems': 78170000.0, 'dilutedNetIncome': 119049000.0, 'dilutedEPSExcludingExtraordinaryItems': 1.4646256464063554, 'dilutedNormalizedEPS': 2.230551600089935}","{'totalRevenue': 817698000.0, 'costOfRevenue': 298085000.0, 'grossProfit': 519613000.0, 'totalOperatingExpenses': 263763000.0, 'researchDevelopment': 23869000.0, 'sellingGeneralAdministrative': 12782000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 561848000.0, 'operatingIncome': 255848000.0, 'interestIncome': 6000.0, 'totalOtherIncomeExpenseNet': 1919999.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 257967000.0, 'taxProvision': 58302000.0, 'incomeTaxExpense': 58302000.0, 'extraordinaryItems': None, 'minorityInterest': 4000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 199669000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 199669000.0, 'ebit': 258617000.0, 'dilutedWeightedAverageShares': 53.372, 'netIncomeAfterTaxes': 199665000.0, 'netIncomeBeforeExtraordinaryItems': 199665000.0, 'dilutedNetIncome': 199669000.0, 'dilutedEPSExcludingExtraordinaryItems': 3.7410065202728022, 'dilutedNormalizedEPS': 3.7410814659371954}",ROVI.MC
2023-03-31,EUR,"{'totalRevenue': 201630000.0, 'costOfRevenue': 75609000.0, 'grossProfit': 126021000.0, 'totalOperatingExpenses': 65301000.0, 'researchDevelopment': 5200000.0, 'sellingGeneralAdministrative': 29201000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 140910000.0, 'operatingIncome': 60729000.0, 'interestIncome': 70000.0, 'totalOtherIncomeExpenseNet': 438000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 61167000.0, 'taxProvision': 13710000.0, 'incomeTaxExpense': 13710000.0, 'extraordinaryItems': None, 'minorityInterest': 2000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 47459000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 47459000.0, 'ebit': 60465000.0, 'dilutedWeightedAverageShares': 53.372, 'netIncomeAfterTaxes': 47457000.0, 'netIncomeBeforeExtraordinaryItems': 47457000.0, 'dilutedNetIncome': 47459000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.8891740987783857, 'dilutedNormalizedEPS': 0.8892115716105823}",,ROVI.MC
2023-06-30,EUR,"{'totalRevenue': 179215000.0, 'costOfRevenue': 87774000.0, 'grossProfit': 91441000.0, 'totalOperatingExpenses': 66954000.0, 'researchDevelopment': 5611000.0, 'sellingGeneralAdministrative': 54033000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 154728000.0, 'operatingIncome': 24478000.0, 'interestIncome': 696000.0, 'totalOtherIncomeExpenseNet': 187000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 24665000.0, 'taxProvision': 5478000.0, 'incomeTaxExpense': 5478000.0, 'extraordinaryItems': None, 'minorityInterest': 0.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 19187000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 66646000.0, 'ebit': 24906000.0, 'dilutedWeightedAverageShares': 53.3697, 'netIncomeAfterTaxes': 19187000.0, 'netIncomeBeforeExtraordinaryItems': 19187000.0, 'dilutedNetIncome': 66646000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.35951110836298494, 'dilutedNormalizedEPS': 1.2487610010923802}",,ROVI.MC
2023-09-30,EUR,"{'totalRevenue': 214028000.0, 'costOfRevenue': 77770000.0, 'grossProfit': 136258000.0, 'totalOperatingExpenses': 67956000.0, 'researchDevelopment': 5700000.0, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 145726000.0, 'operatingIncome': 68201000.0, 'interestIncome': 556000.0, 'totalOtherIncomeExpenseNet': 144000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 68345000.0, 'taxProvision': 16169000.0, 'incomeTaxExpense': 16169000.0, 'extraordinaryItems': None, 'minorityInterest': 5000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 52181000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 52181000.0, 'ebit': 68674000.0, 'dilutedWeightedAverageShares': 53.3697, 'netIncomeAfterTaxes': 52176000.0, 'netIncomeBeforeExtraordinaryItems': 52176000.0, 'dilutedNetIncome': 52181000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.9776333762415752, 'dilutedNormalizedEPS': 0.9777270623593537}",,ROVI.MC
